-1.586039706498911528e+01 -1.570589920741673495e+01 -1.538189530898227986e+01 -1.529155502723779136e+01 -1.518795355043110362e+01 -1.479896789157589865e+01 -1.457879049997356447e+01 -1.443717851403255281e+01 -1.405486808055476899e+01 -1.381820514861487936e+01 -1.362394005027340427e+01 -1.320477429739466402e+01 -1.298014137160080850e+01 -1.266128251424885320e+01 -1.224052565037015938e+01 -1.187437067220855624e+01 -1.136323068133955871e+01 -1.099874726475681541e+01 -1.065603963677040156e+01 -1.020536124544969425e+01 -9.824153842808158288e+00 -9.511258866911020959e+00 -9.265188622736417301e+00 -9.084020840905523642e+00 -8.720494968653810020e+00 -8.011973407073398334e+00 -7.410528674131455773e+00 -6.850549613458838394e+00 -6.146459790435883974e+00 -5.540467383382036815e+00 -5.019854104296740616e+00 -4.570950864521790891e+00 -4.176959003899696654e+00 -3.815273268354005154e+00 -3.291918312317932305e+00 -2.446550026261149924e+00 -1.560492344301366074e+00 -8.656599469372849853e-01 -3.099883255477919874e-01 1.471804252248460898e-01 5.361670998855174730e-01 8.795713662504169861e-01 1.195748780335463834e+00 1.502645185495055102e+00 1.821624451926467714e+00 2.180999953949680048e+00 2.618977588986155070e+00 3.185626669599059824e+00 3.757721384335752646e+00 4.233964304134133272e+00 4.695993030251429445e+00 5.172223933711350696e+00 5.655512262062387663e+00 6.137396317643208477e+00 6.609009840877433817e+00 7.061845128878715627e+00 7.488341988905759194e+00 7.882299641848661054e+00 8.221483490818755513e+00 8.493853821009523131e+00 8.741906731161847688e+00 8.973762650960736664e+00 9.163498775315645162e+00 9.443784376806405589e+00 9.764967235277850932e+00 1.010205001326423258e+01 1.052541261018959062e+01 1.088027021365513747e+01 1.125251318220281860e+01 1.161466315405303362e+01 1.193917503231554633e+01 1.230010483094540064e+01 1.258098830723562855e+01 1.293402210490594939e+01 1.317561438774055205e+01 1.344276689507137235e+01 1.372224854419684448e+01 1.390063419369192843e+01 1.422118591567135581e+01 1.437272624926600884e+01 1.456638923883701864e+01 1.480116147713553687e+01 1.491089861746598899e+01 1.514657664807242554e+01 1.527836886941730654e+01 1.535611388469715166e+01 1.560504418707938612e+01 1.574394552208832465e+01
-1.604169426402455656e+01 -1.599632902003119739e+01 -1.579013968605903528e+01 -1.545180003247355671e+01 -1.530937125463657367e+01 -1.520164644131833143e+01 -1.484010992713939459e+01 -1.458916350971298925e+01 -1.443834918790048505e+01 -1.404552118111681125e+01 -1.381083780101099023e+01 -1.359864416885199034e+01 -1.318528086866848525e+01 -1.293652210697896976e+01 -1.259395450236846159e+01 -1.212373033353892993e+01 -1.174415992799131914e+01 -1.130479090760266558e+01 -1.079110446931791500e+01 -1.041502777598370244e+01 -1.007726304299667675e+01 -9.694509011531096121e+00 -9.362842136860365372e+00 -9.169843544054259610e+00 -8.886624052305322152e+00 -8.447995432643097047e+00 -7.801221000744178014e+00 -6.967464828947782962e+00 -6.251464155575320092e+00 -5.642651199633036185e+00 -5.178238246896938790e+00 -4.736189675537573862e+00 -4.244759943327963470e+00 -3.880326503543926719e+00 -3.436574931156926027e+00 -2.589686644211766975e+00 -1.646212619686579615e+00 -9.134654772312700288e-01 -3.341853169638255849e-01 1.371476636414570294e-01 5.348527304555261708e-01 8.846596469648346783e-01 1.207488412511366960e+00 1.523718861921409484e+00 1.857457649462389782e+00 2.240410482885224042e+00 2.714962970299183098e+00 3.335955906237302315e+00 3.885432275577031191e+00 4.316033682783299241e+00 4.795576412318411030e+00 5.287098699567224003e+00 5.782650207672432430e+00 6.273038067571945930e+00 6.748858542359869261e+00 7.201321557166963316e+00 7.622849247305197196e+00 8.007458952912514860e+00 8.350963192179847283e+00 8.651030990005523336e+00 8.907156963494202273e+00 9.120579445762629689e+00 9.388824342211535168e+00 9.552936356625210124e+00 9.956305508891091449e+00 1.036801138481214934e+01 1.071611250161910789e+01 1.113989963568064923e+01 1.149739878679480398e+01 1.186211229226771025e+01 1.221952843742715800e+01 1.253131459125876290e+01 1.288137048067920887e+01 1.314642267027161893e+01 1.338771256985552327e+01 1.370787986802844216e+01 1.389959555770627730e+01 1.421712014746239561e+01 1.437839741613763067e+01 1.459028195853602483e+01 1.481084280708503798e+01 1.492544905299953939e+01 1.519881428104855559e+01 1.529323770741211774e+01 1.537337659362952991e+01 1.562094774837828481e+01 1.568498015976280158e+01 1.565841653330880945e+01
-1.617637328582634382e+01 -1.607984613459399270e+01 -1.601745070889916178e+01 -1.588400380052604532e+01 -1.553017983995954410e+01 -1.532908151941106212e+01 -1.521701783660873275e+01 -1.488698516946217865e+01 -1.460097889813539496e+01 -1.443969149443802280e+01 -1.403451208204168665e+01 -1.380215717155181210e+01 -1.356845077123210785e+01 -1.316190003872034708e+01 -1.288345052318851458e+01 -1.251197609569319980e+01 -1.200473528621844821e+01 -1.158232744564793393e+01 -1.121136832777931147e+01 -1.071184989849317049e+01 -1.025620401627153910e+01 -9.868036480046924908e+00 -9.545671865309714121e+00 -9.286909409338321097e+00 -9.088827013605168759e+00 -8.708125412109851027e+00 -7.952325085724780251e+00 -7.155411415784513451e+00 -6.574247531683511170e+00 -5.998929441650872718e+00 -5.377179149298285665e+00 -4.829547848211831251e+00 -4.336269637634060814e+00 -3.872839382719071466e+00 -3.406485657225843511e+00 -2.682981804966821926e+00 -1.758174738081841326e+00 -9.771841505465701516e-01 -3.665637262301828514e-01 1.236993944599547035e-01 5.330870858868337336e-01 8.914513142502897836e-01 1.223105030732639875e+00 1.551620394097035671e+00 1.904635725847292349e+00 2.318115324885518191e+00 2.839503347226340679e+00 3.506745928040373883e+00 4.039381184370768096e+00 4.434919147596858124e+00 4.919234861261145397e+00 5.422977598210124484e+00 5.933366410612407549e+00 6.436692487370777371e+00 6.913691132919936422e+00 7.359059904610845138e+00 7.772293642906859645e+00 8.143780991083872323e+00 8.469957785206091216e+00 8.749209415544740409e+00 8.981776797167853488e+00 9.169630016935457206e+00 9.439514986404731189e+00 9.842442693532646558e+00 1.016972798606298056e+01 1.065336311130603519e+01 1.100055748154781554e+01 1.139407413879746400e+01 1.176840731075634494e+01 1.212216018600639700e+01 1.247190728666930681e+01 1.278251392199922520e+01 1.311204854191808522e+01 1.335986748461988327e+01 1.369120030263741228e+01 1.389839305095341615e+01 1.421245795725201333e+01 1.438481263668646193e+01 1.461722521127359187e+01 1.482166775363262445e+01 1.494154729735453202e+01 1.521166991885124276e+01 1.530949718671652704e+01 1.543735274739006513e+01 1.563611971565777026e+01 1.570100228187675384e+01 1.586871459294872011e+01 1.600648358894295598e+01
-1.657091941583456673e+01 -1.642897884766935590e+01 -1.612941204857185085e+01 -1.604013617841209793e+01 -1.596146004518874406e+01 -1.561865783123764118e+01 -1.535097719642277525e+01 -1.523438868856382555e+01 -1.494087854222169653e+01 -1.461455742544126224e+01 -1.444124599417966692e+01 -1.402135754831681425e+01 -1.379177808389275128e+01 -1.353179992741303295e+01 -1.313334801156128151e+01 -1.281754661049436095e+01 -1.241004226409074818e+01 -1.196489550060056217e+01 -1.138131078730673096e+01 -1.097645629654857657e+01 -1.059741446775954898e+01 -1.012801217832362966e+01 -9.717060130463522682e+00 -9.367022987386647515e+00 -9.158444282050936636e+00 -8.849926254927979130e+00 -8.359992724152249366e+00 -7.691120652700462301e+00 -6.860198168077900505e+00 -6.130377920604459518e+00 -5.499328477080119626e+00 -4.948211218996966920e+00 -4.455265585251616756e+00 -3.992344477794098623e+00 -3.520517907054198758e+00 -2.720943003759245471e+00 -1.754575427234769336e+00 -1.021112786294629871e+00 -4.121009080046533768e-01 1.047360798338416998e-01 5.305897458453046056e-01 9.009730881274293779e-01 1.244895349715122279e+00 1.590294738801915742e+00 1.969511773033595148e+00 2.423966131941099889e+00 2.889438859847793140e+00 3.467660795217319958e+00 4.062166962327736996e+00 4.539804197375531203e+00 5.047135741336298054e+00 5.570739519085208258e+00 6.096018573585553213e+00 6.608827389831489540e+00 7.096660599906769562e+00 7.549386602803267010e+00 7.959581607052129471e+00 8.322563636357173777e+00 8.636237170982511202e+00 8.900845762078560597e+00 9.118704662821613738e+00 9.453078034698762622e+00 9.598825791090888515e+00 9.926480617884237745e+00 1.048565738962703620e+01 1.082417755868495135e+01 1.130352231852839395e+01 1.165219531300763833e+01 1.205123661958970160e+01 1.239965093650621952e+01 1.273048210928678259e+01 1.307099118027920781e+01 1.334444755213741018e+01 1.367160550611734493e+01 1.389698475617137774e+01 1.420705774975303370e+01 1.439212846488666742e+01 1.464784234111937167e+01 1.483385007565632918e+01 1.495944593897351638e+01 1.522595155771699638e+01 1.532733798315751983e+01 1.550844540895658952e+01 1.565254888201141625e+01 1.571809995629212153e+01 1.593785971548450675e+01 1.598774918007762835e+01 1.591057620868878075e+01
-1.675008235524808242e+01 -1.672632461495905432e+01 -1.655640146468979879e+01 -1.624668170024617098e+01 -1.606445055906738162e+01 -1.598562857513638846e+01 -1.571929360624667993e+01 -1.537540021323326300e+01 -1.525416398778799021e+01 -1.500348869267727991e+01 -1.463032141381259521e+01 -1.444306704010034537e+01 -1.400779728008194525e+01 -1.377914858295122258e+01 -1.348396908731461963e+01 -1.309771000415355502e+01 -1.276130558888326050e+01 -1.227997314802487949e+01 -1.188259895930885079e+01 -1.131569891929441951e+01 -1.078901321860833207e+01 -1.032863398966587454e+01 -9.932490145065429488e+00 -9.597809610840883465e+00 -9.320815839885838727e+00 -9.096273577759689033e+00 -8.686753424282741776e+00 -7.908103386621078812e+00 -7.037190235017114048e+00 -6.291637892059384285e+00 -5.653271356476807341e+00 -5.102471951784536941e+00 -4.615138549607095797e+00 -4.158159831249051308e+00 -3.683454410174867633e+00 -2.864909474589985905e+00 -1.748144990361360840e+00 -9.964212061722363956e-01 -4.808125540614085480e-01 7.599780747835183092e-02 5.267875125691645621e-01 9.152833726338158726e-01 1.277410849814167193e+00 1.647428424706021133e+00 2.064201269758541457e+00 2.490376339142549966e+00 2.875157330937433642e+00 3.493145478502462709e+00 4.172392770697364028e+00 4.680181379157659194e+00 5.214797778776912196e+00 5.760133339568412225e+00 6.299599602368246565e+00 6.817995027457200763e+00 7.302680246820472121e+00 7.744129612651875050e+00 8.136012489494902411e+00 8.474982080936342754e+00 8.760327320079710489e+00 8.993599396288601611e+00 9.178279230934265343e+00 9.432757847800104400e+00 9.952618286821760307e+00 1.026486924091160802e+01 1.065286321174910711e+01 1.116265499262323146e+01 1.150458560398109853e+01 1.196726154632244743e+01 1.230996929301274179e+01 1.268577890384932516e+01 1.302111445259384936e+01 1.332597625398798868e+01 1.364826106757396929e+01 1.389531319767860396e+01 1.420072926865788077e+01 1.440054862915550871e+01 1.468293869594444345e+01 1.484765976782966845e+01 1.497945262829153990e+01 1.524190386977736011e+01 1.534698221389464834e+01 1.558789901424484015e+01 1.567036915473204317e+01 1.573632880345701324e+01 1.595292654908880081e+01 1.600236747804078163e+01 1.613414804177205042e+01 1.627029525864895732e+01
-1.691629625828153394e+01 -1.678087982401405043e+01 -1.674710861055373812e+01 -1.669844061973358862e+01 -1.637845789972897137e+01 -1.609039704921434577e+01 -1.601215440855085603e+01 -1.583473753820067031e+01 -1.540274603157612887e+01 -1.527686014602940645e+01 -1.507710841834929738e+01 -1.464883765678996497e+01 -1.444522913035996226e+01 -1.401797752357781235e+01 -1.376344883102107985e+01 -1.339628402960077835e+01 -1.305200159366523849e+01 -1.277448297739240957e+01 -1.210849723937305100e+01 -1.168087598063560506e+01 -1.121995233146633097e+01 -1.067153626503119312e+01 -1.018381920148254949e+01 -9.752922755282511957e+00 -9.373518525183818895e+00 -9.138055013705354668e+00 -8.851267298241019432e+00 -8.189958693147225688e+00 -7.397542597172005685e+00 -6.625617632537263546e+00 -5.851148312750822811e+00 -5.160110679376401777e+00 -4.681781709428150862e+00 -4.358271366094200516e+00 -3.933698708961742341e+00 -3.095828488978614956e+00 -1.798000633982091756e+00 -9.545226771406625232e-01 -5.329474357505077364e-01 2.733541535219075058e-02 5.202981471462848617e-01 9.392000473218828915e-01 1.331108273924762386e+00 1.740201515646099040e+00 2.214845240332849130e+00 2.415176320466322579e+00 2.846634389826654399e+00 3.701437283578208337e+00 4.330210099954072689e+00 4.875665947761724794e+00 5.441237165419359201e+00 5.967714158021465209e+00 6.411366137359898687e+00 6.887985146082513666e+00 7.408563650343552354e+00 7.871219464143564437e+00 8.272000829007986056e+00 8.610765929030158361e+00 8.890306044618327519e+00 9.115655448660774596e+00 9.467130159741770967e+00 9.667510364684204660e+00 9.963015269495770099e+00 1.065305941244795918e+01 1.097604864920984369e+01 1.137950880086478378e+01 1.185932893048682502e+01 1.219587499392980590e+01 1.262989788508048150e+01 1.295927486635841319e+01 1.330345082190521566e+01 1.361998196453487253e+01 1.389329742148655100e+01 1.419321073482629458e+01 1.441034321863915579e+01 1.469127105991603344e+01 1.486344256820788701e+01 1.503424645997517928e+01 1.525982841029701831e+01 1.536868749967666758e+01 1.560550514945657596e+01 1.568972242096253922e+01 1.582747939024653760e+01 1.596898907408188961e+01 1.601757647243039173e+01 1.621005449796263065e+01 1.452399609411335746e+01 1.272236292437776228e+01
-1.731682848493562688e+01 -1.719324337224088595e+01 -1.693052613950814589e+01 -1.676763130194561313e+01 -1.672361629329674315e+01 -1.652749457425773016e+01 -1.615047873545154289e+01 -1.604125257879277910e+01 -1.593583299839480105e+01 -1.547162964784769201e+01 -1.530314207838986817e+01 -1.512673572873490002e+01 -1.467088343546208762e+01 -1.444783707772448622e+01 -1.403047200037305231e+01 -1.374340642917238142e+01 -1.336858127807528263e+01 -1.299130876560019487e+01 -1.270256565545257388e+01 -1.201616680569067341e+01 -1.142592309385106830e+01 -1.092743974911277860e+01 -1.045542148631405155e+01 -1.000950888721047249e+01 -9.669506597866273978e+00 -9.381122713709899585e+00 -9.109222432802340563e+00 -8.640973020976183250e+00 -7.807533086555693558e+00 -6.884437030024223247e+00 -6.079816918312946683e+00 -5.361558545676889054e+00 -4.688789213379706666e+00 -4.036148965996652294e+00 -3.918889186664728186e+00 -3.522832498674976165e+00 -1.983137077411718963e+00 -8.680600498492232475e-01 -5.441504725599699555e-01 -7.272345445998240621e-02 5.067324580371455056e-01 9.872302904634615572e-01 1.436382355687165102e+00 1.915985580385061837e+00 2.117598036557307495e+00 2.267420974391512800e+00 3.148267378815980067e+00 4.052225799077266544e+00 4.510629977263338475e+00 4.853662836761028387e+00 5.305692003826564473e+00 5.974706254467236022e+00 6.605658619590549563e+00 7.179606728987188546e+00 7.685945086470304943e+00 8.120523418051334374e+00 8.483785477817320952e+00 8.779295999843107268e+00 9.012727263779005682e+00 9.191237642804452435e+00 9.420613779765517393e+00 9.986522811980705683e+00 1.040829406917409017e+01 1.071847107023671697e+01 1.139201291216291168e+01 1.171581418924853324e+01 1.209104020882901409e+01 1.255810656322880448e+01 1.288065682772534615e+01 1.327537642259727590e+01 1.358502772058152175e+01 1.389081971531118143e+01 1.418413176376145657e+01 1.442187804156657194e+01 1.469665696744601746e+01 1.488164799949004191e+01 1.510189454689293598e+01 1.528009983430624175e+01 1.539274950097032502e+01 1.562500566360068888e+01 1.571075138077111433e+01 1.592261173730943824e+01 1.598606738160250984e+01 1.604040297648214164e+01 1.622274749526201276e+01 1.625421408653056687e+01 1.048170398252082691e+01 4.699018666595861760e+00
-1.734302040741772544e+01 -1.741613586323771301e+01 -1.736455978360942254e+01 -1.709816431256001579e+01 -1.679486793715463477e+01 -1.674845796372036943e+01 -1.668945343200158504e+01 -1.630448198501767365e+01 -1.607306771019455027e+01 -1.596705334423646150e+01 -1.559464948878388668e+01 -1.533387210322368333e+01 -1.514474097737893032e+01 -1.469755079422409949e+01 -1.445104290329827279e+01 -1.404616939850085089e+01 -1.371693485831886505e+01 -1.335983783684559967e+01 -1.290695067419122211e+01 -1.257140643573139016e+01 -1.194975339482091670e+01 -1.133787833545918033e+01 -1.078348255448845805e+01 -1.028024197217090574e+01 -9.818771704178722359e+00 -9.384707426735097613e+00 -9.091171058118398207e+00 -8.852606479213267932e+00 -8.187388484535283339e+00 -7.242994594428090238e+00 -6.426501603650500272e+00 -5.701775622838688662e+00 -5.011285560673504946e+00 -4.255166222211800076e+00 -3.423271676030974930e+00 -3.515931411265956541e+00 -2.468043148923216634e+00 -5.910018374634713467e-01 -5.759929260036216192e-01 -3.910306650418249319e-01 4.610460497183996864e-01 1.131841157365355954e+00 1.730938928177309322e+00 2.131584121956992206e+00 1.790063555743014234e+00 2.090655635399413015e+00 3.687074852076653642e+00 4.115061627528648458e+00 4.090981346883047820e+00 4.887958172099885701e+00 5.665109886829192476e+00 6.382041579706086765e+00 7.017985969209753705e+00 7.392924090129245229e+00 7.702905234427177561e+00 8.157369629369767949e+00 8.556650794737059584e+00 8.869159804460579721e+00 9.109825253992916316e+00 9.468839897398730443e+00 9.781511759379782234e+00 1.004286332977446250e+01 1.067082526001058795e+01 1.120440608847410147e+01 1.151640789375474583e+01 1.213949137966049818e+01 1.246260581696893155e+01 1.277751023228111649e+01 1.323942326977660855e+01 1.354073579385794801e+01 1.388770222264965071e+01 1.417295055385658031e+01 1.443566103817886415e+01 1.470305332264308618e+01 1.490287047200976644e+01 1.515131004624069533e+01 1.530318700355110195e+01 1.544915292469161727e+01 1.564673034614099834e+01 1.573358445519070870e+01 1.594117806139070126e+01 1.600413647608712608e+01 1.615326293973620864e+01 1.623573527193295263e+01 1.626456142863597165e+01 1.312451219093722443e+01 6.405122536222535246e+00 2.939557326440933593e+00
-1.767860608281330315e+01 -1.756437929730890346e+01 -1.742245506186893067e+01 -1.741212463689467427e+01 -1.728588950110039946e+01 -1.697659837299130459e+01 -1.677285129810334752e+01 -1.671958103331698453e+01 -1.648364537314023437e+01 -1.610755856320557200e+01 -1.600262414686713441e+01 -1.574302995222342361e+01 -1.537016928064501542e+01 -1.516691770878580314e+01 -1.473041541671830146e+01 -1.445507508659066787e+01 -1.406647878961264553e+01 -1.368036043753659214e+01 -1.334741042768871466e+01 -1.278209036056753689e+01 -1.237333040056388000e+01 -1.183433399765782923e+01 -1.117734233418831025e+01 -1.055679771293161906e+01 -9.954307928364301006e+00 -9.614156900112227788e+00 -9.458756260041543129e+00 -9.135233321309389254e+00 -8.474595748297343079e+00 -7.368050635414183702e+00 -6.031716489062082687e+00 -5.567324984807639154e+00 -5.637066755305067289e+00 -5.101489112555523064e+00 -3.074139515768513853e+00 -2.043156417271575265e+00 -4.586914767050935815e-01 2.282303482030744846e+00 -6.144155094942416184e-02 -2.410877977030176922e+00 -7.473717593500897038e-01 1.235465812883648651e+00 2.470851751667142437e+00 6.192074163423177957e-01 -1.074802562184027366e+00 2.103734551799332220e+00 3.699167303034444299e+00 3.222356612965443290e+00 4.416154468938288780e+00 5.510381142282630762e+00 6.150250841486665010e+00 6.289172854861295292e+00 6.713752264319129637e+00 7.496141105295148321e+00 8.074703436824975711e+00 8.503101519242999728e+00 8.818866689808238846e+00 9.048459663840887401e+00 9.211703710498689190e+00 9.393378215225943961e+00 9.938774567704719232e+00 1.064857466927869467e+01 1.092023593292216077e+01 1.134821457054260918e+01 1.202916651184446550e+01 1.232961632497263338e+01 1.280535603724001703e+01 1.319175194748451929e+01 1.348282262408093857e+01 1.388366323803182922e+01 1.415884180814370552e+01 1.445241849928264344e+01 1.471077381748420976e+01 1.492791074914046590e+01 1.516855853860627690e+01 1.532967975221009738e+01 1.555213025720570386e+01 1.567101628610211606e+01 1.576150419552467952e+01 1.596139412932984669e+01 1.602308989322699517e+01 1.620792500788547841e+01 1.624878810076171476e+01 1.634643595318962639e+01 1.605654594689482906e+01 8.911658821504573780e+00 2.640147300892891735e+00 3.065110127931859552e+00
-1.806963584670887712e+01 -1.797031178573948296e+01 -1.775748598775763298e+01 -1.751371052476625323e+01 -1.742122565329350437e+01 -1.740579976133139439e+01 -1.718359652710378782e+01 -1.681584990939117574e+01 -1.675044703391836265e+01 -1.667378932991331908e+01 -1.618582467514264067e+01 -1.604318056932181946e+01 -1.588380024742195928e+01 -1.541346236712146833e+01 -1.519488674412082219e+01 -1.477181460440607452e+01 -1.446029148464619141e+01 -1.409377387486865985e+01 -1.362656600352335801e+01 -1.332836442007321409e+01 -1.274726600997222192e+01 -1.212216764172692507e+01 -1.153030818991950923e+01 -1.098953314447539498e+01 -1.048331136799212260e+01 -9.978655231294904837e+00 -9.402846562270152475e+00 -8.873340933596677971e+00 -8.823836795053427551e+00 -8.408380424901416461e+00 -6.723768918220218715e+00 -1.000288811892529051e+00 4.455151907807243461e+00 3.646143533454509811e+00 2.673367432482161909e+00 3.646758178073756795e+00 2.659141748105344760e+00 1.505845542405264581e+00 4.420899069564647732e-01 -6.833931197538838376e-01 -6.038771681245407308e-01 -5.736471940850123019e-01 -8.408418070922998311e-01 -2.107749702616683152e+00 -2.795240114840464862e+00 -2.747136889290914041e+00 -3.625329743772457647e+00 -3.484855696347722631e+00 1.131909881055750411e-01 2.019430295965268574e+00 3.260198869465013249e+00 6.331745880259404657e+00 7.626688651602283819e+00 7.893868958632440425e+00 7.940381528322077997e+00 8.366394241037518498e+00 8.805395756249438932e+00 9.094224754356670104e+00 9.472186864324168454e+00 1.000725983768404603e+01 1.019271979825958852e+01 1.055970121470178924e+01 1.143808916537783205e+01 1.184708489472343018e+01 1.213245514314404971e+01 1.284751451368749997e+01 1.312556274610446394e+01 1.340911272943347399e+01 1.387822927741238743e+01 1.414048356603267109e+01 1.447322597481165474e+01 1.472027692255072395e+01 1.495786960518809394e+01 1.518915597238458304e+01 1.536032053212275628e+01 1.557520368300185964e+01 1.569823315016330412e+01 1.589019335471436989e+01 1.598334001888034095e+01 1.604267610645453601e+01 1.622394324161064105e+01 1.626151976884278838e+01 1.642631529551954372e+01 1.644600006709913487e+01 1.176035418710901581e+01 4.739049679379547797e+00 2.758414344166453702e+00 3.201718835578844846e+00
